	Experiment	Kind of Sample	Code Sample	Cell Number	Status	Acquisition Day	Acquisition Hour	Process Date	Filename	Position Index	X Position	Y Position	Height 10%	Height 5%	Ajuste_X_CP_YM	Ajuste_X_CP_CP	Ajuste_X_CP_RRMS	Indentation F80%	Ajuste_Y_CP_YM	Ajuste_Y_CP_RRMS	YM_Fmax0100pN	RMS_Fmax0100pN	YM_Fmax0200pN	RMS_Fmax0200pN	YM_Fmax0300pN	RMS_Fmax0300pN	YM_Fmax0400pN	RMS_Fmax0400pN	YM_Fmax0500pN	RMS_Fmax0500pN	YM_Fmax0600pN	RMS_Fmax0600pN	YM_Fmax0800pN	RMS_Fmax0800pN	YM_Fmax1000pN	RMS_Fmax1000pN	YM_Fmax1200pN	RMS_Fmax1200pN	YM_Fmax1500pN	RMS_Fmax1500pN	Filter Group	MinForce_F0500pN	minPosition_F0500pN	MaxForce_F0500pN	MaxPosition_F0500pN	MinForce_F1000pN	minPosition_F1000pN	MaxForce_F1000pN	MaxPosition_F1000pN	MinForce_F1500pN	minPosition_F1500pN	MaxForce_F1500pN	MaxPosition_F1500pN	MinForce_F3000pN	minPosition_F3000pN	MaxForce_F3000pN	MaxPosition_F3000pN	Planned Height	Segment	Free Hand Segmentation	Generic Segmentation	Height Position	Height by Max	Norm Height	stardist
4143	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4143.jpk-qi-series	4143	0.00177549	0.00123611	7.611360000000001e-06	7.64918e-06	11898.4	7.75985e-06	3.25331e-11	-4.192e-07	15745.0	2.2486e-11	12259.8	2.23608e-11	15286.1	2.23709e-11	16225.2	2.22489e-11	16415.0	2.20974e-11	15739.3	2.24646e-11	15732.3	2.23439e-11	15724.3	2.22812e-11	15776.0	2.20816e-11	15575.7	2.24355e-11	15440.2	2.28804e-11	1	2.81492e-12	-5.9791e-08	4.99886e-10	-2.15679e-07	2.81492e-12	-5.9791e-08	9.96286e-10	-3.00551e-07	2.81492e-12	-5.9791e-08	1.32581e-09	-3.55372e-07	-6.51912e-11	6.23989e-07	1.32581e-09	-3.55372e-07	5.220930477827278e-07			Pericellular	1711	-2.7305683457199124e-06	0.1828953896609357	0
4144	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4144.jpk-qi-series	4144	0.00177449	0.00123611	7.61559e-06	7.748660000000001e-06	6626.06	7.76325e-06	5.1189999999999993e-11	-5.24346e-07	4137.3	2.19439e-11	4243.54	2.25842e-11	4164.81	2.20704e-11	4000.0	2.20214e-11	4090.54	2.18445e-11	4148.04	2.19762e-11	4256.89	2.26332e-11	4505.93	2.69082e-11	4831.65	3.57147e-11	5201.45	4.78976e-11	5276.74	5.03022e-11	1	1.15247e-12	-7.90123e-08	5.09576e-10	-4.02256e-07	1.15247e-12	-7.90123e-08	9.9746e-10	-4.89073e-07	1.15247e-12	-7.90123e-08	1.24634e-09	-5.240180000000001e-07	-5.86444e-11	5.99964e-07	1.24634e-09	-5.240180000000001e-07	5.156240229643367e-07			Pericellular	1722	-2.7370373705383043e-06	0.1809595765501631	0
4145	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4145.jpk-qi-series	4145	0.00177349	0.00123611	7.59918e-06	7.64711e-06	12058.9	7.75035e-06	2.00313e-11	-3.90933e-07	11482.3	1.88961e-11	11108.2	1.9477e-11	11385.8	1.92492e-11	11345.5	1.89576e-11	11428.8	1.89088e-11	11519.0	1.89019e-11	11572.8	1.87829e-11	11787.7	1.87748e-11	11877.1	1.87305e-11	12045.7	1.97142e-11	12179.9	2.15482e-11	1	6.86226e-12	-5.77671e-08	5.128200000000001e-10	-2.4605e-07	6.86226e-12	-5.77671e-08	9.955839999999996e-10	-3.43264e-07	6.86226e-12	-5.77671e-08	1.29661e-09	-3.75612e-07	-6.18915e-11	-7.94603e-09	1.29661e-09	-3.75612e-07	4.885247598138947e-07			Pericellular	1787	-2.764136633688745e-06	0.1728503003653256	0
4146	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4146.jpk-qi-series	4146	0.00177249	0.0012361	7.6416e-06	7.72272e-06	7049.85	7.81243e-06	3.39276e-11	-5.054299999999999e-07	4788.77	2.08621e-11	4688.55	2.11934e-11	4747.8	2.09932e-11	4805.98	2.09642e-11	4733.64	2.09507e-11	4788.77	2.08482e-11	4846.92	2.0941e-11	5150.4	2.43792e-11	5384.8	2.96243e-11	5603.63	3.61874e-11	5711.94	3.97517e-11	1	4.356e-12	-1.11106e-07	5.06579e-10	-3.83116e-07	4.356e-12	-1.11106e-07	1.00786e-09	-4.844230000000001e-07	4.356e-12	-1.11106e-07	1.2655e-09	-5.203309999999999e-07	-6.35739e-11	2.19213e-07	1.2655e-09	-5.203309999999999e-07	5.202544622197323e-07			Pericellular	1714	-2.7324069312829083e-06	0.1823452050290874	0
4147	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4147.jpk-qi-series	4147	0.00177149	0.0012361	7.6476e-06	7.70734e-06	8229.11	7.826460000000001e-06	2.11115e-11	-4.71532e-07	7051.33	1.95466e-11	6596.88	1.99936e-11	7191.08	1.98248e-11	7006.63	1.96336e-11	6927.1	1.94331e-11	7051.33	1.95322e-11	7226.46	1.98592e-11	7501.52	2.09638e-11	7624.26	2.14244e-11	7743.74	2.28793e-11	7799.13	2.39435e-11	1	6.0356e-12	-4.5358e-08	4.98561e-10	-3.07885e-07	6.0356e-12	-4.5358e-08	9.994580000000002e-10	-4.309300000000001e-07	6.0356e-12	-4.5358e-08	1.2725899999999992e-09	-4.64665e-07	-6.69767e-11	6.686039999999999e-07	1.2725899999999992e-09	-4.64665e-07	5.155565056503796e-07			Pericellular	1723	-2.73710488785226e-06	0.1809393724382249	0
4148	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4148.jpk-qi-series	4148	0.00177049	0.0012361	7.702919999999997e-06	7.748819999999999e-06	8900.86	7.863810000000003e-06	3.22138e-11	-4.62007e-07	9038.64	2.18639e-11	7016.84	2.20541e-11	9082.61	2.22616e-11	9240.2	2.20924e-11	9210.62	2.19149e-11	9031.36	2.18549e-11	8993.97	2.17314e-11	9151.7	2.18246e-11	9340.47	2.24689e-11	9534.34	2.40902e-11	9599.76	2.4942e-11	1	8.12522e-13	-7.356099999999999e-08	4.98203e-10	-2.89804e-07	8.12522e-13	-7.356099999999999e-08	9.874139999999992e-10	-3.848940000000001e-07	8.12522e-13	-7.356099999999999e-08	1.28236e-09	-4.20118e-07	-7.26256e-11	6.73806e-07	1.28236e-09	-4.20118e-07	5.601887476131181e-07			Pericellular	1652	-2.692472645889521e-06	0.1942952771657834	0
4149	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4149.jpk-qi-series	4149	0.00176949	0.00123609	7.77304e-06	7.991180000000001e-06	9356.22	7.93528e-06	4.59089e-11	-4.79544e-07	12488.4	2.70879e-11	7548.66	2.67307e-11	13148.6	2.72527e-11	13380.8	2.69825e-11	12818.9	2.72002e-11	12488.4	2.7068e-11	12452.7	2.68812e-11	12621.1	2.66617e-11	12776.5	2.65199e-11	12630.6	2.67299e-11	12550.0	2.70511e-11	1	4.78517e-12	-7.241410000000002e-08	5.07404e-10	-2.4347e-07	4.78517e-12	-7.241410000000002e-08	9.96763e-10	-3.30796e-07	4.78517e-12	-7.241410000000002e-08	1.32153e-09	-3.92303e-07	-7.95801e-11	5.85432e-07	1.32153e-09	-3.92303e-07	6.196091549115647e-07			Pericellular	1564	-2.633052238591076e-06	0.2120764430640443	0
4150	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4150.jpk-qi-series	4150	0.00176849	0.00123609	7.74413e-06	7.79446e-06	10318.4	7.90816e-06	2.62615e-11	-4.43118e-07	14074.8	2.02174e-11	12796.8	2.05383e-11	13782.1	2.03548e-11	14248.1	2.02674e-11	14267.3	2.02448e-11	14074.8	2.02031e-11	14036.5	2.00537e-11	13532.7	2.07354e-11	13405.9	2.08488e-11	13335.5	2.07472e-11	13245.5	2.11952e-11	1	2.82974e-12	-5.72804e-08	4.979430000000001e-10	-2.23948e-07	2.82974e-12	-5.72804e-08	9.88861e-10	-3.3068000000000005e-07	2.82974e-12	-5.72804e-08	1.3036099999999992e-09	-3.80443e-07	-5.25121e-11	3.11718e-07	1.3036099999999992e-09	-3.80443e-07	5.800098690239291e-07			Pericellular	1622	-2.672651524478711e-06	0.20022661732515	0
4151	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4151.jpk-qi-series	4151	0.00176749	0.00123608	7.752839999999999e-06	7.79836e-06	11357.5	7.902739999999999e-06	2.67385e-11	-4.25706e-07	13678.3	2.13735e-11	14598.6	2.17934e-11	14062.4	2.16434e-11	13424.5	2.14656e-11	13467.3	2.13213e-11	13678.3	2.13583e-11	13895.4	2.1334e-11	14002.3	2.1208999999999998e-11	14036.1	2.10136e-11	13880.7	2.13047e-11	13770.8	2.17178e-11	1	1.75726e-11	-6.968549999999999e-08	5.03751e-10	-2.2276800000000005e-07	1.75726e-11	-6.968549999999999e-08	9.96145e-10	-3.19941e-07	1.75726e-11	-6.968549999999999e-08	1.3203199999999992e-09	-3.73877e-07	-6.35863e-11	3.08635e-07	1.3203199999999992e-09	-3.73877e-07	5.780283631506068e-07			Pericellular	1626	-2.674633030352033e-06	0.199633664730851	0
4152	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4152.jpk-qi-series	4152	0.00176649	0.00123608	7.79936e-06	7.853150000000001e-06	11781.7	7.942410000000001e-06	3.63265e-11	-4.23808e-07	13767.5	2.51915e-11	12532.0	2.59286e-11	13960.6	2.57562e-11	13770.6	2.54556e-11	13568.0	2.52022e-11	13767.5	2.51732e-11	13927.3	2.50854e-11	14062.8	2.51153e-11	14428.4	2.57747e-11	14427.8	2.55295e-11	14357.7	2.55847e-11	1	7.53376e-13	-3.88717e-08	4.936009999999996e-10	-2.21051e-07	7.53376e-13	-3.88717e-08	1.0038e-09	-3.16098e-07	7.53376e-13	-3.88717e-08	1.3322e-09	-3.68118e-07	-7.217600000000001e-11	2.45919e-07	1.3322e-09	-3.68118e-07	6.138515703692638e-07			Pericellular	1575	-2.638809823133376e-06	0.2103535237746205	0
4153	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4153.jpk-qi-series	4153	0.00176549	0.00123608	7.79807e-06	7.87834e-06	12477.2	7.941560000000001e-06	3.60423e-11	-3.98975e-07	18854.6	2.45677e-11	19847.8	2.45584e-11	18143.8	2.46115e-11	17623.9	2.45466e-11	18710.6	2.46359e-11	18856.1	2.45418e-11	17950.7	2.56395e-11	17296.8	2.64012e-11	17162.6	2.62023e-11	17152.0	2.60146e-11	17176.6	2.59395e-11	1	2.1496900000000007e-12	-4.5705e-08	5.16867e-10	-1.92647e-07	2.1496900000000007e-12	-4.5705e-08	9.96172e-10	-2.88373e-07	2.1496900000000007e-12	-4.5705e-08	1.30709e-09	-3.26868e-07	-7.07614e-11	6.89828e-07	1.30709e-09	-3.26868e-07	6.018743664308069e-07			Pericellular	1588	-2.650787027071833e-06	0.2067694243059422	0
4154	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4154.jpk-qi-series	4154	0.00176449	0.00123607	7.8068e-06	7.86241e-06	11676.7	7.9619e-06	2.67599e-11	-4.08625e-07	14046.2	2.2185e-11	15722.6	2.24662e-11	14572.5	2.20894e-11	13569.4	2.21486e-11	13558.5	2.20545e-11	14046.2	2.21695e-11	14349.4	2.23802e-11	14739.8	2.25511e-11	14327.0	2.36977e-11	14142.1	2.40917e-11	14165.6	2.40609e-11	1	1.33824e-11	-5.20099e-08	4.990069999999999e-10	-2.21235e-07	1.33824e-11	-5.20099e-08	1.00517e-09	-3.21889e-07	1.33824e-11	-5.20099e-08	1.32226e-09	-3.60334e-07	-6.29131e-11	6.79124e-07	1.32226e-09	-3.60334e-07	5.999133228724075e-07			Pericellular	1591	-2.6527480706302324e-06	0.206182594924742	0
4155	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4155.jpk-qi-series	4155	0.00176349	0.00123607	7.77985e-06	7.83577e-06	13359.5	7.93624e-06	2.11855e-11	-3.8484e-07	16230.5	1.97522e-11	20545.4	1.91724e-11	15489.3	1.92185e-11	14984.7	1.91232e-11	15429.5	1.92723e-11	16238.3	1.97341e-11	16517.0	1.9771e-11	16411.0	1.97498e-11	16258.4	1.98166e-11	16090.8	2.00138e-11	16043.2	2.00199e-11	1	3.20568e-12	-1.05955e-08	4.97948e-10	-2.07443e-07	3.20568e-12	-1.05955e-08	9.96676e-10	-3.01347e-07	3.20568e-12	-1.05955e-08	1.30617e-09	-3.44314e-07	-6.89096e-11	6.49786e-07	1.30617e-09	-3.44314e-07	5.622682942657172e-07			Pericellular	1647	-2.690393099236924e-06	0.1949175678181735	0
4156	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4156.jpk-qi-series	4156	0.00176249	0.00123607	7.79912e-06	7.89166e-06	11060.1	7.96311e-06	3.16978e-11	-4.17312e-07	15883.4	2.46767e-11	16166.9	2.48448e-11	14192.4	2.45165e-11	14620.7	2.45276e-11	15863.9	2.48122e-11	15883.4	2.46596e-11	15738.1	2.45348e-11	14807.4	2.63346e-11	14555.4	2.64932e-11	14537.6	2.64599e-11	14638.0	2.66692e-11	1	3.381930000000002e-12	3.36504e-08	5.02142e-10	-2.10556e-07	3.381930000000002e-12	3.36504e-08	9.91621e-10	-3.15018e-07	3.381930000000002e-12	3.36504e-08	1.28548e-09	-3.51269e-07	-7.06692e-11	3.1627e-07	1.28548e-09	-3.51269e-07	5.708437968788206e-07			Pericellular	1636	-2.68181759662382e-06	0.1974837305484069	0
4157	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4157.jpk-qi-series	4157	0.00176149	0.00123606	7.83177e-06	7.89303e-06	12597.7	7.973039999999999e-06	3.54775e-11	-4.01726e-07	14682.6	2.55401e-11	15837.5	2.65173e-11	14183.4	2.60823e-11	14230.5	2.5864e-11	14710.3	2.57071e-11	14682.6	2.55221e-11	14871.6	2.54041e-11	15221.2	2.54927e-11	15345.9	2.53295e-11	15292.6	2.52279e-11	15326.4	2.51346e-11	1	4.25002e-12	-5.86567e-08	4.952e-10	-2.18197e-07	4.25002e-12	-5.86567e-08	9.935139999999992e-10	-3.06745e-07	4.25002e-12	-5.86567e-08	1.30598e-09	-3.4783700000000005e-07	-7.4351e-11	3.13143e-07	1.30598e-09	-3.4783700000000005e-07	5.927992103295197e-07			Pericellular	1603	-2.6598621831731207e-06	0.2040537435570857	0
4158	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4158.jpk-qi-series	4158	0.00176049	0.00123606	7.833730000000001e-06	7.94208e-06	11663.5	7.9869e-06	3.72468e-11	-4.22706e-07	18225.6	2.24356e-11	18886.5	2.22281e-11	16825.6	2.21764e-11	17386.2	2.21699e-11	17531.4	2.21119e-11	18225.6	2.24201e-11	18082.0	2.22786e-11	17472.0	2.2914000000000004e-11	16996.4	2.35666e-11	16867.1	2.36543e-11	16777.1	2.38756e-11	1	9.64146e-12	-4.2257e-09	5.04121e-10	-1.94264e-07	9.64146e-12	-4.2257e-09	1.0055800000000002e-09	-2.96853e-07	9.64146e-12	-4.2257e-09	1.29873e-09	-3.400710000000001e-07	-5.89899e-11	6.99174e-07	1.29873e-09	-3.400710000000001e-07	5.840676793556118e-07			Pericellular	1614	-2.6685937141470284e-06	0.2014408903665469	0
4159	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4159.jpk-qi-series	4159	0.00175949	0.00123606	7.889439999999999e-06	8.0959e-06	10911.6	8.02294e-06	4.47467e-11	-4.40112e-07	14241.2	2.58401e-11	16960.4	2.57787e-11	13906.3	2.5803e-11	13176.9	2.57057e-11	14043.7	2.59019e-11	14254.0	2.58198e-11	14594.9	2.58882e-11	15025.2	2.62472e-11	14785.3	2.63741e-11	14627.1	2.65048e-11	14601.7	2.63777e-11	1	6.77088e-12	-3.92111e-08	4.97301e-10	-2.18764e-07	6.77088e-12	-3.92111e-08	9.95282e-10	-3.16925e-07	6.77088e-12	-3.92111e-08	1.3128399999999998e-09	-3.61406e-07	-7.12081e-11	6.46904e-07	1.3128399999999998e-09	-3.61406e-07	6.290875055266279e-07			Pericellular	1557	-2.6235738879760123e-06	0.2149127771181316	0
4160	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4160.jpk-qi-series	4160	0.00175849	0.00123605	7.83336e-06	7.88658e-06	11931.1	7.98151e-06	3.61494e-11	-4.10299e-07	14452.8	2.5438e-11	17681.8	2.51797e-11	14613.4	2.51582e-11	13738.5	2.50826e-11	13772.7	2.49188e-11	14452.8	2.54205e-11	14967.5	2.62117e-11	16063.3	2.80825e-11	15485.7	2.92198e-11	15222.8	2.96644e-11	15151.0	2.98075e-11	1	3.51125e-13	-3.0985e-08	5.006159999999996e-10	-2.12432e-07	3.51125e-13	-3.0985e-08	9.940360000000002e-10	-3.13475e-07	3.51125e-13	-3.0985e-08	1.28551e-09	-3.50657e-07	-6.05309e-11	4.9604e-07	1.28551e-09	-3.50657e-07	5.623104147805036e-07			Pericellular	1646	-2.6903509787221366e-06	0.1949301721050707	0
4161	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4161.jpk-qi-series	4161	0.00175749	0.00123605	7.8908e-06	8.09369e-06	11367.3	8.03168e-06	3.90729e-11	-4.36783e-07	13522.3	2.19122e-11	14359.1	2.18041e-11	13230.0	2.20636e-11	13013.3	2.19962e-11	13217.7	2.17929e-11	13522.3	2.18965e-11	13738.0	2.19956e-11	14447.1	2.31828e-11	14844.8	2.38229e-11	14649.2	2.5039999999999998e-11	14459.3	2.64212e-11	1	2.92995e-12	-5.92484e-08	4.927219999999996e-10	-2.24947e-07	2.92995e-12	-5.92484e-08	9.95549e-10	-3.08306e-07	2.92995e-12	-5.92484e-08	1.30886e-09	-3.71144e-07	-7.5476e-11	6.32132e-07	1.30886e-09	-3.71144e-07	6.090632143908331e-07			Pericellular	1581	-2.643598179111808e-06	0.2089206397554186	0
4162	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4162.jpk-qi-series	4162	0.00175649	0.00123605	7.88188e-06	8.14992e-06	10795.4	8.02401e-06	4.60183e-11	-4.27653e-07	12213.5	2.408e-11	11474.0	2.44356e-11	12163.2	2.43765e-11	11853.3	2.42267e-11	11957.9	2.41316e-11	12213.1	2.40428e-11	12329.3	2.40044e-11	12519.6	2.38019e-11	12748.1	2.40302e-11	12974.9	2.51402e-11	13079.4	2.58653e-11	1	2.42725e-13	-3.29546e-08	5.16977e-10	-2.436400000000001e-07	2.42725e-13	-3.29546e-08	9.93961e-10	-3.31034e-07	2.42725e-13	-3.29546e-08	1.27772e-09	-3.63129e-07	-7.12861e-11	2.97507e-07	1.27772e-09	-3.63129e-07	5.894482279083284e-07			Pericellular	1606	-2.663213165594312e-06	0.2030509841169815	0
4163	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4163.jpk-qi-series	4163	0.00175549	0.00123604	7.84535e-06	7.93379e-06	11215.5	8.00526e-06	2.83834e-11	-4.17835e-07	14301.6	2.04443e-11	11795.9	2.06667e-11	12936.5	2.06136e-11	14427.4	2.06522e-11	14240.7	2.05413e-11	14301.6	2.04303e-11	14417.0	2.03986e-11	14292.1	2.02446e-11	14252.8	2.00509e-11	14188.5	2.00338e-11	14180.1	1.99954e-11	1	7.6376e-12	-1.7450400000000006e-08	5.0055e-10	-2.26766e-07	7.6376e-12	-1.7450400000000006e-08	1.00945e-09	-3.1875e-07	7.6376e-12	-1.7450400000000006e-08	1.26504e-09	-3.57265e-07	-8.57437e-11	4.12325e-07	1.26504e-09	-3.57265e-07	5.422213894670102e-07			Pericellular	1675	-2.7104400040356298e-06	0.1889186634656318	0
4164	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4164.jpk-qi-series	4164	0.00175449	0.00123604	7.84947e-06	7.994e-06	13649.4	7.992560000000001e-06	3.79682e-11	-3.84347e-07	15085.6	2.2641e-11	12028.9	2.28645e-11	13645.7	2.28125e-11	15150.6	2.28752e-11	14989.8	2.27663e-11	15095.3	2.26215e-11	15408.7	2.28636e-11	16047.9	2.34517e-11	16242.6	2.33951e-11	16404.0	2.34597e-11	16433.6	2.34145e-11	1	2.82223e-12	-8.98376e-11	4.9884e-10	-2.14368e-07	2.82223e-12	-8.98376e-11	9.9762e-10	-2.92655e-07	2.82223e-12	-8.98376e-11	1.27627e-09	-3.32624e-07	-6.11988e-11	4.745260000000001e-07	1.27627e-09	-3.32624e-07	5.35652403606472e-07			Pericellular	1689	-2.7170089898961684e-06	0.1869529376707396	0
4165	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4165.jpk-qi-series	4165	0.00175349	0.00123604	7.86959e-06	8.032710000000001e-06	15040.3	7.98939e-06	4.10521e-11	-3.61277e-07	14979.0	2.36898e-11	14832.9	2.41079e-11	13659.6	2.40123e-11	14557.8	2.38829e-11	14606.7	2.36993e-11	14979.0	2.36736e-11	15289.0	2.39341e-11	15941.8	2.4509e-11	16331.2	2.50543e-11	16686.2	2.64513e-11	16901.6	2.7663e-11	1	2.01525e-13	6.19444e-08	5.0413e-10	-2.1205200000000005e-07	2.01525e-13	6.19444e-08	9.98817e-10	-2.92163e-07	2.01525e-13	6.19444e-08	1.30557e-09	-3.18654e-07	-9.45373e-11	3.67917e-07	1.30557e-09	-3.18654e-07	5.450731992437989e-07			Pericellular	1669	-2.7075881942588413e-06	0.1897720487764505	0
4166	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4166.jpk-qi-series	4166	0.00175249	0.00123603	7.884479999999999e-06	8.04122e-06	14492.8	7.98996e-06	5.04698e-11	-3.70599e-07	14740.5	2.40916e-11	14201.6	2.42112e-11	12993.6	2.40214e-11	13854.2	2.42325e-11	14740.3	2.42788e-11	14738.6	2.40599e-11	14829.1	2.39872e-11	15237.2	2.43691e-11	15770.5	2.59584e-11	16493.3	3.0198e-11	16730.8	3.15776e-11	1	9.73677e-12	8.255120000000002e-09	5.01664e-10	-2.20643e-07	9.73677e-12	8.255120000000002e-09	9.86681e-10	-2.879040000000001e-07	9.73677e-12	8.255120000000002e-09	1.30522e-09	-3.19412e-07	-8.93773e-11	7.362170000000002e-07	1.30522e-09	-3.19412e-07	5.492761543718484e-07			Pericellular	1666	-2.703385239130792e-06	0.1910297554431086	0
4167	QI-Mode-WT-ControlvsAng	WT	860090	Cell-5	Control	2021.06.30	10.31.14.837	2021.07.27-20.55.36	860090_Control_Cell_5_F2nN_ZL2000nm_ZS79umps_1umppx_qi-data-2021.06.30-10.31.14.837_4167.jpk-qi-series	4167	0.00175149	0.00123603	7.879130000000001e-06	8.23034e-06	16879.0	7.99306e-06	5.17119e-11	-3.53466e-07	25285.4	2.47515e-11	22352.0	2.52453e-11	23999.5	2.51155e-11	24137.6	2.49155e-11	25422.0	2.4907e-11	25285.4	2.47345e-11	25252.0	2.46095e-11	25082.0	2.45353e-11	25390.0	2.4512e-11	25475.4	2.44872e-11	25401.9	2.44402e-11	1	1.99798e-12	8.56289e-08	4.96946e-10	-1.6879200000000005e-07	1.99798e-12	8.56289e-08	9.99843e-10	-2.34061e-07	1.99798e-12	8.56289e-08	1.32895e-09	-2.74157e-07	-5.62659e-11	4.50093e-07	1.32895e-09	-2.74157e-07	5.332334185908795e-07			Pericellular	1691	-2.7194279749117605e-06	0.1862290723217253	0
